id,catalog_lamps_id,etm_code,oracl_code,short_box_name_wms,catalog_1c,box_name,description,comments,is_active,archived_at,created_at,updated_at
279,1632,R500E1081,1423194,LADLED2103670L2EX,500-2-10-36-70 2Ex лира,ДО-70w IP65 10430Лм 5000К 10° 36V 2Ex,"Светильник взрывозащищенный LAD LED R500-2-10-36-70L 2Ex 70Вт 5000K IP65 36В КСС типа ""К"" крепление на лире LADesign LADLED2103670L2EX",,true,,2025-01-26 23:14:47+00,2025-01-26 23:14:47+00
280,1535,R5001064,403875,LADLED2106110K,500-2-10-6-110 консоль,ДКУ-110w IP67 15670Лм 5000К 10°,"Светильник светодиодный LAD LED R500-2-10-6-110K 110Вт 5000К IP67 230В КСС типа ""К"" консольное крепление LADesign LADLED2106110K",,true,,2025-01-26 23:14:47+00,2025-01-26 23:14:47+00
281,1708,R500E1036,1423110,LADLED2106110K2EX,500-2-10-6-110 2Ex консоль,ДКУ-110w IP65 15670Лм 5000К 10° 2Ex,"Светильник взрывозащищенный LAD LED R500-2-10-6-110K 2Ex 110Вт 5000K IP65 230В КСС типа ""К"" консольное крепление LADesign LADLED2106110K2EX",,true,,2025-01-26 23:14:47+00,2025-01-26 23:14:47+00
282,1542,R5001057,399882,LADLED2106110L,500-2-10-6-110 лира,ДО-110w IP67 15670Лм 5000К 10°,"Светильник светодиодный LAD LED R500-2-10-6-110L 110Вт 5000К IP67 230В КСС типа ""К"" крепление на лире LADesign",,true,,2025-01-26 23:14:47+00,2025-01-26 23:14:47+00
283,1701,R500E1031,1423111,LADLED2106110L2EX,500-2-10-6-110 2Ex лира,ДО-110w IP65 15670Лм 5000К 10° 2Ex,"Светильник взрывозащищенный LAD LED R500-2-10-6-110L 2Ex 110Вт 5000K IP65 230В КСС типа ""К"" крепление на лире LADesign LADLED2106110L2EX",,true,,2025-01-26 23:14:47+00,2025-01-26 23:14:47+00
284,1524,,460728,LADLED2106140K,,,"Светильник светодиодный LAD LED R500-2-10-6-140K 140Вт 5000К IP67 230В КСС типа ""К"" консольное крепление LADesign LADLED2106140K",,true,,2025-01-26 23:14:47+00,2025-01-26 23:14:47+00
285,1528,R5001208,460729,LADLED2106140L,500-2-10-6-140 лира,ДО-140w IP67 18900Лм 5000К 10°,"Светильник светодиодный LAD LED R500-2-10-6-140L 140Вт 5000К IP67 230В КСС типа ""К"" крепление на лире LADesign LADLED2106140L",,true,,2025-01-26 23:14:47+00,2025-01-26 23:14:47+00
286,1722,R500E1026,1423100,LADLED210670K2EX,500-2-10-6-70 2Ex консоль,ДКУ-70w IP65 10430Лм 5000К 10° 2Ex,"Светильник взрывозащищенный LAD LED R500-2-10-6-70K 2Ex 70Вт 5000К IP65 230В КСС типа ""К"" консольное крепление LADesign LADLED210670K2EX",,true,,2025-01-26 23:14:47+00,2025-01-26 23:14:47+00
287,1715,R500E1021,1423101,LADLED210670L2EX,500-2-10-6-70 2Ex лира,ДО-70w IP65 10430Лм 5000К 10° 2Ex,"Светильник взрывозащищенный LAD LED R500-2-10-6-70L 2Ex 70Вт 5000К IP65 230В КСС типа ""К"" крепление на лире LADesign LADLED210670L2EX",,true,,2025-01-26 23:14:47+00,2025-01-26 23:14:47+00
288,1549,R5001099,440495,LADLED210690K,500-2-10-6-90 консоль,ДКУ-90w IP67 13410Лм 5000К 10°,"Светильник светодиодный LAD LED R500-2-10-6-90K 90Вт 5000К IP67 230В КСС типа ""К"" консольное крепление LADesign LADLED210690K",,true,,2025-01-26 23:14:47+00,2025-01-26 23:14:47+00
289,1556,R5001092,440496,LADLED210690L,500-2-10-6-90 лира,ДО-90w IP67 13410Лм 5000К 10°,"Светильник светодиодный LAD LED R500-2-10-6-90L 90Вт 5000К IP67 230В КСС типа ""К"" крепление на лире LADesign LADLED210690L",,true,,2025-01-26 23:14:47+00,2025-01-26 23:14:47+00
290,2004,R5001259,535247,LADLED210LS690ZD,500-2-10120-6-90ЖД,ДО-90w IP65 12690Лм 4750-5250К 10° 120° ZD,Светильник светодиодный LAD LED R500-2-10120-6-90ZD 90Вт 4750-5250К IP65 220В для ЖД LADesign LADLED210LS690ZD,,true,,2025-01-26 23:14:47+00,2025-01-26 23:14:47+00
291,1364,R5001116,454848,LADLED2LS1270K,500-2-120-12-70 консоль,ДКУ-70w IP67 10430Лм 5000К 120° 12V,"Светильник светодиодный LAD LED R500-2-120-12-70K 70Вт 5000К IP67 DC 12/24В КСС типа ""Д"" консольное крепление LADesign LADLED2LS1270K",,true,,2025-01-26 23:14:47+00,2025-01-26 23:14:47+00
292,1588,R500E1119,1423162,LADLED2LS1270K2EX,500-2-120-12-70 2Ex консоль,ДКУ-70w IP65 10430Лм 5000К 120° 12V 2Ex,"Светильник взрывозащищенный LAD LED R500-2-120-12-70K 2Ex 70Вт 5000K IP65 12В КСС типа ""Д"" консольное крепление LADesign LADLED2LS1270K2EX",,true,,2025-01-26 23:14:47+00,2025-01-26 23:14:47+00
293,1357,R5001109,454849,LADLED2LS1270L,500-2-120-12-70 лира,ДО-70w IP67 10430Лм 5000К 120° 12V,"Светильник светодиодный LAD LED R500-2-120-12-70L 70Вт 5000К IP67 DC 12/24В КСС типа ""Д"" крепление на лире LADesign LADLED2LS1270L",,true,,2025-01-26 23:14:47+00,2025-01-26 23:14:47+00
294,1581,R500E1114,1423163,LADLED2LS1270L2EX,500-2-120-12-70 2Ex лира,ДО-70w IP65 10430Лм 5000К 120° 12V 2Ex,"Светильник взрывозащищенный LAD LED R500-2-120-12-70L 2Ex 70Вт 5000K IP65 12В КСС типа ""Д"" крепление на лире LADesign LADLED2LS1270L2EX",,true,,2025-01-26 23:14:47+00,2025-01-26 23:14:47+00
295,1636,R500E1089,1423199,LADLED2LS3670K2EX,500-2-120-36-70 2Ex консоль,ДКУ-70w IP65 10430Лм 5000К 120° 36V 2Ex,"Светильник взрывозащищенный LAD LED R500-2-120-36-70K 2Ex 70Вт 5000K IP65 36В КСС типа ""Д"" консольное крепление LADesign LADLED2LS3670K2EX",,true,,2025-01-26 23:14:47+00,2025-01-26 23:14:47+00
296,1629,R500E1084,1423200,LADLED2LS3670L2EX,500-2-120-36-70 2Ex лира,ДО-70w IP65 10430Лм 5000К 120° 36V 2Ex,"Светильник взрывозащищенный LAD LED R500-2-120-36-70L 2Ex 70Вт 5000K IP65 36В КСС типа ""Д"" крепление на лире LADesign LADLED2LS3670L2EX",,true,,2025-01-26 23:14:47+00,2025-01-26 23:14:47+00
297,1532,R5001067,302649,LADLED2LS6110K,500-2-120-6-110 консоль,ДКУ-110w IP67 15670Лм 5000К 120°,"Светильник светодиодный LAD LED R500-2-120-6-110К 110Вт 5000К IP67 230В КСС типа ""Д"" консольное крепление LADesign LADLED2LS6110K",НЛ,true,,2025-01-26 23:14:47+00,2025-01-26 23:14:47+00
298,1705,R500E1039,1423116,LADLED2LS6110K2EX,500-2-120-6-110 2Ex консоль,ДКУ-110w IP65 15670Лм 5000К 120° 2Ex,"Светильник взрывозащищенный LAD LED R500-2-120-6-110K 2Ex 110Вт 5000K IP65 230В КСС типа ""Д"" консольное крепление LADesign LADLED2LS6110K2EX",,true,,2025-01-26 23:14:47+00,2025-01-26 23:14:47+00
299,1539,R5001060,305262,LADLED2LS6110L,500-2-120-6-110 лира,ДО-110w IP67 15670Лм 5000К 120°,"Светильник светодиодный LAD LED R500-2-120-6-110L 110Вт5000К IP67 230В КСС типа ""Д"" крепление на лире LADesign LADLED2LS6110L",,true,,2025-01-26 23:14:47+00,2025-01-26 23:14:47+00
300,1698,R500E1034,1423117,LADLED2LS6110L2EX,500-2-120-6-110 2Ex лира,ДО-110w IP65 15670Лм 5000К 120° 2Ex,"Светильник взрывозащищенный LAD LED R500-2-120-6-110L 2Ex 110Вт 5000K IP65 230В КСС типа ""Д"" крепление на лире LADesign LADLED2LS6110L2EX",,true,,2025-01-26 23:14:47+00,2025-01-26 23:14:47+00
301,1518,,460734,LADLED2LS6140K,,,"Светильник светодиодный LAD LED R500-2-120-6-140K 140Вт 5000К IP67 230В КСС типа ""Д"" консольное крепление LADesign LADLED2LS6140K",,true,,2025-01-26 23:14:47+00,2025-01-26 23:14:47+00
302,1525,R5001211,460735,LADLED2LS6140L,,ДО-140w IP67 18900Лм 5000К 120°,"Светильник светодиодный LAD LED R500-2-120-6-140L 140Вт 5000К IP67 230В КСС типа ""Д"" крепление на лире LADesign LADLED2LS6140L",,true,,2025-01-26 23:14:47+00,2025-01-26 23:14:47+00
303,1719,R500E1029,1423106,LADLED2LS670K2EX,500-2-120-6-70 2Ex консоль,ДКУ-70w IP65 10430Лм 5000К 120° 2Ex,"Светильник взрывозащищенный LAD LED R500-2-120-6-70K 2Ex 70Вт 5000К IP65 230В КСС типа ""Д"" консольное крепление LADesign LADLED2LS670K2EX",,true,,2025-01-26 23:14:47+00,2025-01-26 23:14:47+00
304,1712,R500E1024,1423107,LADLED2LS670L2EX,500-2-120-6-70 2Ex лира,ДО-70w IP65 10430Лм 5000К 120° 2Ex,"Светильник взрывозащищенный LAD LED R500-2-120-6-70L 2Ex 70Вт 5000K IP65 230В КСС типа ""Д"" крепление на лире LADesign LADLED2LS670L2Ex",,true,,2025-01-26 23:14:47+00,2025-01-26 23:14:47+00
305,1546,R5001102,440501,LADLED2LS690K,500-2-120-6-90 консоль,ДКУ-90w IP67 13410Лм 5000К 120°,"Светильник светодиодный LAD LED R500-2-120-6-90K 90Вт 5000К IP67 230В КСС типа ""Д"" консольное крепление LADesign LADLED2LS690K",,true,,2025-01-26 23:14:47+00,2025-01-26 23:14:47+00
306,1553,R5001095,408564,LADLED2LS690L,500-2-120-6-90 лира,ДО-90w IP67 13410Лм 5000К 120°,"Светильник светодиодный LAD LED R500-2-120-6-90L 90Вт 5000К IP67 230В КСС типа ""Д"" крепление на лире LADesign LADLED2LS690L",,true,,2025-01-26 23:14:47+00,2025-01-26 23:14:47+00
307,1366,R5001114,454844,LADLED2301270K,500-2-30-12-70 консоль,ДКУ-70w IP67 10430Лм 5000К 30° 12V,"Светильник светодиодный LAD LED R500-2-30-12-70K 70Вт 5000К IP67 DC 12/24В КСС типа ""Г"" консольное крепление LADesign LADLED2301270K",,true,,2025-01-26 23:14:47+00,2025-01-26 23:14:47+00
308,1590,R500E1117,1423158,LADLED2301270K2EX,500-2-30-12-70 2Ex консоль,ДКУ-70w IP65 10430Лм 5000К 30° 12V 2Ex,"Светильник взрывозащищенный LAD LED R500-2-30-12-70K 2Ex 70Вт 5000K IP65 12В КСС типа ""Г"" консольное крепление LADesign LADLED2301270K2EX",,true,,2025-01-26 23:14:47+00,2025-01-26 23:14:47+00
309,1359,R5001107,454845,LADLED2301270L,500-2-30-12-70 лира,ДО-70w IP67 10430Лм 5000К 30° 12V,"Светильник светодиодный LAD LED R500-2-30-12-70L 70Вт 5000К IP67 DC 12/24В КСС типа ""Г"" крепление на лире LADesign LADLED2301270L",,true,,2025-01-26 23:14:47+00,2025-01-26 23:14:47+00
310,1583,R500E1112,1423159,LADLED2301270L2EX,500-2-30-12-70 2Ex лира,ДО-70w IP65 10430Лм 5000К 30° 12V 2Ex,"Светильник взрывозащищенный LAD LED R500-2-30-12-70L 2Ex 70Вт 5000K IP65 12В КСС типа ""Г"" крепление на лире LADesign LADLED2301270L2EX",,true,,2025-01-26 23:14:47+00,2025-01-26 23:14:47+00
311,1638,R500E1087,1423195,LADLED2303670K2EX,500-2-30-36-70 2Ex консоль,ДКУ-70w IP65 10430Лм 5000К 30° 36V 2Ex,"Светильник взрывозащищенный LAD LED R500-2-30-36-70K 2Ex 70Вт 5000K IP65 36В КСС типа ""Г"" консольное крепление LADesign LADLED2303670K2EX",,true,,2025-01-26 23:14:47+00,2025-01-26 23:14:47+00
312,1631,R500E1082,1423196,LADLED2303670L2EX,500-2-30-36-70 2Ex лира,ДО-70w IP65 10430Лм 5000К 30° 36V 2Ex,"Светильник взрывозащищенный LAD LED R500-2-30-36-70L 2Ex 70Вт 5000K IP65 36В КСС типа ""Г"" крепление на лире LADesign LADLED2303670L2EX",,true,,2025-01-26 23:14:47+00,2025-01-26 23:14:47+00
313,1533,R5001065,398757,LADLED2306110K,500-2-30-6-110 консоль,ДКУ-110w IP67 15670Лм 5000К 30°,"Светильник светодиодный LAD LED R500-2-30-6-110K 110Вт 5000К IP67 230В КСС типа ""Г"" консольное крепление LADesign LADLED2306110K",,true,,2025-01-26 23:14:47+00,2025-01-26 23:14:47+00
314,1707,R500E1037,1423112,LADLED2306110K2EX,500-2-30-6-110 2Ex консоль,ДКУ-110w IP65 15670Лм 5000К 30° 2Ex,"Светильник взрывозащищенный LAD LED R500-2-30-6-110K 2Ex 110Вт 5000K IP65 230В КСС типа ""Г"" консольное крепление LADesign LADLED2306110K2EX",,true,,2025-01-26 23:14:47+00,2025-01-26 23:14:47+00
315,1541,R5001058,332506,LADLED2306110L,500-2-30-6-110 лира,ДО-110w IP67 15670Лм 5000К 30°,"Светильник светодиодный LAD LED R500-2-30-6-110L 110Вт 5000К IP67 230В КСС типа ""Г"" крепление на лире LADesign LADLED2306110L",,true,,2025-01-26 23:14:47+00,2025-01-26 23:14:47+00
316,1700,R500E1032,1423113,LADLED2306110L2EX,500-2-30-6-110 2Ex лира,ДО-110w IP65 15670Лм 5000К 30° 2Ex,"Светильник взрывозащищенный LAD LED R500-2-30-6-110L 2Ex 110Вт 5000K IP65 230В КСС типа ""Г"" крепление на лире LADesign LADLED2306110L2EX",,true,,2025-01-26 23:14:47+00,2025-01-26 23:14:47+00
317,1520,,460730,LADLED2306140K,,,"Светильник светодиодный LAD LED R500-2-30-6-140K 140Вт 5000К IP67 230В КСС типа ""Г"" консольное крепление LADesign LADLED2306140K",,true,,2025-01-26 23:14:47+00,2025-01-26 23:14:47+00
318,1527,R5001209,460731,LADLED2306140L,500-2-30-6-140 лира,ДО-140w IP67 18900Лм 5000К 30°,"Светильник светодиодный LAD LED R500-2-30-6-140L 140Вт 5000К IP67 230В КСС типа ""Г"" крепление на лире LADesign LADLED2306140L",,true,,2025-01-26 23:14:47+00,2025-01-26 23:14:47+00
319,1721,R500E1027,1423102,LADLED230670K2EX,500-2-30-6-70 2Ex консоль,ДКУ-70w IP65 10430Лм 5000К 30° 2Ex,"Светильник взрывозащищенный LAD LED R500-2-30-6-70K 2Ex 70Вт 5000К IP65 230В КСС типа ""Г"" консольное крепление LADesign LADLED230670K2EX",,true,,2025-01-26 23:14:47+00,2025-01-26 23:14:47+00
320,1714,R500E1022,1423103,LADLED230670L2EX,500-2-30-6-70 2Ex лира,ДО-70w IP65 10430Лм 5000К 30° 2Ex,"Светильник взрывозащищенный LAD LED R500-2-30-6-70L 2Ex 70Вт 5000К IP65 230В КСС типа ""Г"" крепление на лире LADesign LADLED230670L2EX",,true,,2025-01-26 23:14:47+00,2025-01-26 23:14:47+00
321,1548,R5001100,440497,LADLED230690K,500-2-30-6-90 консоль,ДКУ-90w IP67 13410Лм 5000К 30°,"Светильник светодиодный LAD LED R500-2-30-6-90K 90Вт 5000К IP67 230В КСС типа ""Г"" консольное крепление LADesign LADLED230690K",,true,,2025-01-26 23:14:47+00,2025-01-26 23:14:47+00
322,1555,R5001093,440498,LADLED230690L,500-2-30-6-90 лира,ДО-90w IP67 13410Лм 5000К 30°,"Светильник светодиодный LAD LED R500-2-30-6-90L 90Вт 5000К IP67 230В КСС типа ""Г"" крепление на лире LADesign LADLED230690L",,true,,2025-01-26 23:14:47+00,2025-01-26 23:14:47+00
323,1365,R5001115,454846,LADLED2601270K,500-2-60-12-70 консоль,ДКУ-70w IP67 10430Лм 5000К 60° 12V,"Светильник светодиодный LAD LED R500-2-60-12-70K 70Вт 5000К IP67 DC 12/24В КСС типа ""Г"" консольное крепление LADesign LADLED2601270K",,true,,2025-01-26 23:14:47+00,2025-01-26 23:14:47+00
324,1589,R500E1118,1423160,LADLED2601270K2EX,500-2-60-12-70 2Ex консоль,ДКУ-70w IP65 10430Лм 5000К 60° 12V 2Ex,"Светильник взрывозащищенный LAD LED R500-2-60-12-70K 2Ex 70Вт 5000K IP65 12В КСС типа ""Г"" консольное крепление LADesign LADLED2601270K2EX",,true,,2025-01-26 23:14:47+00,2025-01-26 23:14:47+00
325,1358,R5001108,454847,LADLED2601270L,500-2-60-12-70 лира,ДО-70w IP67 10430Лм 5000К 60° 12V,"Светильник светодиодный LAD LED R500-2-60-12-70L 70Вт 5000К IP67 DC 12/24В КСС типа ""Г"" крепление на лире LADesign LADLED2601270L",,true,,2025-01-26 23:14:47+00,2025-01-26 23:14:47+00
326,1582,R500E1113,1423161,LADLED2601270L2EX,500-2-60-12-70 2Ex лира,ДО-70w IP65 10430Лм 5000К 60° 12V 2Ex,"Светильник взрывозащищенный LAD LED R500-2-60-12-70L 2Ex 70Вт 5000K IP65 12В КСС типа ""Г"" крепление на лире LADesign LADLED2601270L2EX",,true,,2025-01-26 23:14:47+00,2025-01-26 23:14:47+00
327,1637,R500E1088,1423197,LADLED2603670K2EX,500-2-60-36-70 2Ex консоль,ДКУ-70w IP65 10430Лм 5000К 60° 36V 2Ex,"Светильник взрывозащищенный LAD LED R500-2-60-36-70K 2Ex 70Вт 5000K IP65 36В КСС типа ""Г"" консольное крепление LADesign LADLED2603670K2EX",,true,,2025-01-26 23:14:47+00,2025-01-26 23:14:47+00
